UAR Code,Principal / Duplicate
TNS_4034_V,DUPLICATE
TNS_4035_V,DUPLICATE
TNS_4036_V,DUPLICATE
TNS_4037_V,DUPLICATE
TNS_4038_V,DUPLICATE
TNS_4039_V,DUPLICATE
TNS_4040_I,DUPLICATE
TNS_4041_I,DUPLICATE
TNS_4042_V,DUPLICATE
TNS_4043_V,DUPLICATE
TNS_4044_V,DUPLICATE
TNS_4045_V,DUPLICATE
TNS_4046_V,DUPLICATE
TNS_4047_V,DUPLICATE
TNS_4048_I,DUPLICATE
TNS_4049_I,DUPLICATE
TNS_4050_V,DUPLICATE
TNS_4051_V,DUPLICATE
TNS_4052_V,DUPLICATE
TNS_4053_V,DUPLICATE
TNS_4054_V,DUPLICATE
TNS_4055_V,DUPLICATE
TNS_4056_V,DUPLICATE
TNS_4057_V,DUPLICATE
TNS_4058_V,DUPLICATE
TNS_4059_V,DUPLICATE
TNS_4060_V,DUPLICATE
TNS_4061_V,DUPLICATE
TNS_4062_V,DUPLICATE
TNS_4063_V,DUPLICATE
TNS_4064_V,DUPLICATE
TNS_4065_V,DUPLICATE
TNS_4066_V,DUPLICATE
TNS_4067_V,DUPLICATE
TNS_4068_V,DUPLICATE
TNS_4069_V,DUPLICATE
TNS_4070_V,DUPLICATE
TNS_4071_V,DUPLICATE
TNS_4072_V,DUPLICATE
TNS_4073_V,DUPLICATE
TNS_4074_V,DUPLICATE
TNS_4075_V,DUPLICATE
TNS_4076_V,DUPLICATE
TNS_4077_V,DUPLICATE
TNS_4078_V,DUPLICATE
TNS_4079_V,DUPLICATE
TNS_4080_V,DUPLICATE
TNS_4081_V,DUPLICATE
TNS_4082_V,DUPLICATE
TNS_4083_V,DUPLICATE
TNS_4084_V,DUPLICATE
TNS_4085_V,DUPLICATE
TNS_4086_V,DUPLICATE
TNS_4087_V,DUPLICATE
TNS_4088_V,DUPLICATE
TNS_4089_V,DUPLICATE
TNS_4090_V,DUPLICATE
TNS_4091_V,DUPLICATE
TNS_4092_V,DUPLICATE
TNS_4093_V,DUPLICATE
TNS_4094_V,DUPLICATE
TNS_4095_V,DUPLICATE
TNS_4096_V,DUPLICATE
TNS_4097_V,DUPLICATE
TNS_4098_V,DUPLICATE
TNS_4099_V,DUPLICATE
TNS_4100_V,DUPLICATE
TNS_4101_V,DUPLICATE
TNS_4102_V,DUPLICATE
TNS_4103_V,DUPLICATE
TNS_4104_V,DUPLICATE
TNS_4105_V,DUPLICATE
TNS_4106_V,DUPLICATE
TNS_4107_V,DUPLICATE
TNS_4108_V,DUPLICATE
TNS_4109_V,DUPLICATE
TNS_4110_V,DUPLICATE
TNS_4111_V,DUPLICATE
TNS_4112_V,DUPLICATE
TNS_4113_V,DUPLICATE
TNS_4114_V,DUPLICATE
TNS_4115_V,DUPLICATE
TNS_4116_V,DUPLICATE
TNS_4117_V,DUPLICATE
TNS_4118_V,DUPLICATE
TNS_4119_V,DUPLICATE
TNS_4120_V,DUPLICATE
TNS_4121_V,DUPLICATE
TNS_4122_V,DUPLICATE
TNS_4123_V,DUPLICATE
TNS_4124_V,DUPLICATE
TNS_4125_V,DUPLICATE
TNS_4126_V,DUPLICATE
TNS_4127_V,DUPLICATE
TNS_4128_V,DUPLICATE
TNS_4129_I,DUPLICATE
TNS_4130_I,DUPLICATE
TNS_4131_I,DUPLICATE
TNS_4132_V,DUPLICATE
TNS_4133_I,DUPLICATE
TNS_4134_I,DUPLICATE
TNS_4135_I,DUPLICATE
TNS_4136_I,DUPLICATE
TNS_4137_I,DUPLICATE
TNS_4138_I,DUPLICATE
TNS_4139_I,DUPLICATE
TNS_4140_I,DUPLICATE
TNS_4141_I,DUPLICATE
TNS_4142_I,DUPLICATE
TNS_4143_I,DUPLICATE
TNS_4144_I,DUPLICATE
TNS_4145_I,DUPLICATE
TNS_4146_I,DUPLICATE
TNS_4147_I,DUPLICATE
TNS_4148_V,DUPLICATE
TNS_4149_V,DUPLICATE
TNS_4150_V,DUPLICATE
TNS_4151_V,DUPLICATE
TNS_4152_I,DUPLICATE
TNS_4153_I,DUPLICATE
TNS_4154_I,DUPLICATE
TNS_4155_I,DUPLICATE
TNS_4156_I,DUPLICATE
TNS_4157_I,DUPLICATE
TNS_4158_I,DUPLICATE
TNS_4159_I,DUPLICATE
TNS_4160_I,DUPLICATE
TNS_4161_I,DUPLICATE
TNS_4162_I,DUPLICATE
TNS_4163_I,DUPLICATE
TNS_4164_I,DUPLICATE
TNS_4165_I,DUPLICATE
TNS_4166_I,DUPLICATE
TNS_4167_I,DUPLICATE
TNS_4168_I,DUPLICATE
TNS_4169_I,DUPLICATE
TNS_4170_I,DUPLICATE
TNS_4171_I,DUPLICATE
TNS_4172_I,DUPLICATE
TNS_4173_I,DUPLICATE
TNS_4174_I,DUPLICATE
TNS_4175_I,DUPLICATE
TNS_4176_I,DUPLICATE
TNS_4177_I,DUPLICATE
TNS_4178_I,DUPLICATE
TNS_4179_I,DUPLICATE
TNS_4180_I,DUPLICATE
TNS_4181_I,DUPLICATE
TNS_4182_I,DUPLICATE
TNS_4183_I,DUPLICATE
TNS_4184_I,DUPLICATE
TNS_4185_I,DUPLICATE
TNS_4186_I,DUPLICATE
TNS_4187_I,DUPLICATE
TNS_4188_V,DUPLICATE
TNS_4189_V,DUPLICATE
TNS_4190_V,DUPLICATE
TNS_4191_V,DUPLICATE
TNS_4192_V,DUPLICATE
TNS_4193_V,DUPLICATE
TNS_4194_V,DUPLICATE
TNS_4195_V,DUPLICATE
TNS_4196_V,DUPLICATE
TNS_4197_V,DUPLICATE
TNS_4198_V,DUPLICATE
TNS_4199_V,DUPLICATE
TNS_4200_V,DUPLICATE
TNS_4201_V,DUPLICATE
TNS_4202_V,DUPLICATE
TNS_4203_V,DUPLICATE
TNS_4204_V,DUPLICATE
TNS_4205_V,DUPLICATE
TNS_4206_V,DUPLICATE
TNS_4207_V,DUPLICATE
TNS_4208_V,DUPLICATE
TNS_4209_V,DUPLICATE
TNS_4210_V,DUPLICATE
TNS_4211_V,DUPLICATE
TNS_4212_V,DUPLICATE
TNS_4213_V,DUPLICATE
TNS_4214_V,DUPLICATE
TNS_4215_V,DUPLICATE
TNS_4216_I,DUPLICATE
TNS_4217_I,DUPLICATE
TNS_4218_I,DUPLICATE
TNS_4219_I,DUPLICATE
TNS_4220_I,DUPLICATE
TNS_4221_I,DUPLICATE
TNS_4222_I,DUPLICATE
TNS_4223_I,DUPLICATE
TNS_4224_I,DUPLICATE
TNS_4225_I,DUPLICATE
TNS_4226_V,DUPLICATE
TNS_4227_V,DUPLICATE
TNS_4228_V,DUPLICATE
TNS_4229_V,DUPLICATE
TNS_4230_V,DUPLICATE
TNS_4231_V,DUPLICATE
TNS_4232_V,DUPLICATE
TNS_4233_V,DUPLICATE
TNS_4234_V,DUPLICATE
TNS_4235_V,DUPLICATE
TNS_4236_V,DUPLICATE
TNS_4237_V,DUPLICATE
TNS_4238_V,DUPLICATE
TNS_4239_V,DUPLICATE
TNS_4240_V,DUPLICATE
TNS_4241_V,DUPLICATE
TNS_4242_V,DUPLICATE
TNS_4243_V,DUPLICATE
TNS_4244_V,DUPLICATE
TNS_4245_I,DUPLICATE
TNS_4246_I,DUPLICATE
TNS_4247_I,DUPLICATE
TNS_4248_I,DUPLICATE
TNS_4249_I,DUPLICATE
TNS_4250_I,DUPLICATE
TNS_4251_I,DUPLICATE
TNS_4252_V,DUPLICATE
TNS_4253_V,DUPLICATE
TNS_4254_V,DUPLICATE
TNS_4255_V,DUPLICATE
TNS_4256_V,DUPLICATE
TNS_4257_V,DUPLICATE
TNS_4258_V,DUPLICATE
TNS_4259_V,DUPLICATE
TNS_4260_I,DUPLICATE
TNS_4261_V,DUPLICATE
TNS_4262_V,DUPLICATE
TNS_4263_V,DUPLICATE
TNS_4264_V,DUPLICATE
TNS_4265_V,DUPLICATE
TNS_4266_V,DUPLICATE
TNS_4267_V,DUPLICATE
TNS_4268_V,DUPLICATE
TNS_4269_V,DUPLICATE
TNS_4270_V,DUPLICATE
TNS_4271_V,DUPLICATE
TNS_4272_V,DUPLICATE
TNS_4273_V,DUPLICATE
TNS_4274_V,DUPLICATE
TNS_4275_V,DUPLICATE
TNS_4276_V,DUPLICATE
TNS_4277_V,DUPLICATE
TNS_4278_I,DUPLICATE
TNS_4279_I,DUPLICATE
TNS_4280_V,DUPLICATE
TNS_4281_V,DUPLICATE
TNS_4282_V,DUPLICATE
TNS_4283_V,DUPLICATE
TNS_4284_V,DUPLICATE
TNS_4285_V,DUPLICATE
TNS_4286_V,DUPLICATE
TNS_4287_V,DUPLICATE
TNS_4288_V,DUPLICATE
TNS_4289_V,DUPLICATE
TNS_4290_V,DUPLICATE
TNS_4291_I,DUPLICATE
TNS_4292_V,DUPLICATE
TNS_4293_V,DUPLICATE
TNS_4294_V,DUPLICATE
TNS_4295_V,DUPLICATE
TNS_4296_V,DUPLICATE
TNS_4297_V,DUPLICATE
TNS_4298_V,DUPLICATE
TNS_4299_V,DUPLICATE
TNS_4300_V,DUPLICATE
TNS_4301_V,DUPLICATE
TNS_4302_V,DUPLICATE
TNS_4303_V,DUPLICATE
TNS_4304_V,DUPLICATE
TNS_4305_V,DUPLICATE
TNS_4306_V,DUPLICATE
TNS_4307_V,DUPLICATE
TNS_4308_V,DUPLICATE
TNS_4309_V,DUPLICATE
TNS_4310_V,DUPLICATE
TNS_4311_V,DUPLICATE
TNS_4312_V,DUPLICATE
TNS_4313_V,DUPLICATE
TNS_4314_V,DUPLICATE
TNS_4315_V,DUPLICATE
TNS_4316_V,DUPLICATE
TNS_4317_V,DUPLICATE
TNS_4318_V,DUPLICATE
TNS_4319_V,DUPLICATE
TNS_4320_V,DUPLICATE
TNS_4321_V,DUPLICATE
TNS_4322_V,DUPLICATE
TNS_4323_V,DUPLICATE
TNS_4324_V,DUPLICATE
TNS_4325_V,DUPLICATE
TNS_4326_V,DUPLICATE
TNS_4327_V,DUPLICATE
TNS_4328_V,DUPLICATE
TNS_4329_V,DUPLICATE
TNS_4330_V,DUPLICATE
TNS_4331_V,DUPLICATE
TNS_4332_V,DUPLICATE
TNS_4333_V,DUPLICATE
TNS_4334_V,DUPLICATE
TNS_4335_V,DUPLICATE
TNS_4336_V,DUPLICATE
TNS_4337_V,DUPLICATE
TNS_4338_V,DUPLICATE
TNS_4339_V,DUPLICATE
TNS_4340_V,DUPLICATE
TNS_4341_V,DUPLICATE
TNS_4342_V,DUPLICATE
TNS_4343_V,DUPLICATE
TNS_4344_V,DUPLICATE
TNS_4345_I,DUPLICATE
TNS_4346_V,DUPLICATE
TNS_4347_V,DUPLICATE
TNS_4348_V,DUPLICATE
TNS_4349_V,DUPLICATE
TNS_4350_I,DUPLICATE
TNS_4351_V,DUPLICATE
TNS_4352_V,DUPLICATE
TNS_4353_V,DUPLICATE
TNS_4354_I,DUPLICATE
TNS_4355_I,DUPLICATE
TNS_4356_I,DUPLICATE
TNS_4357_I,DUPLICATE
TNS_4358_I,DUPLICATE
TNS_4359_I,DUPLICATE
TNS_4360_I,DUPLICATE
TNS_4361_V,DUPLICATE
TNS_4362_V,DUPLICATE
TNS_4363_V,DUPLICATE
TNS_4364_V,DUPLICATE
TNS_4365_A,DUPLICATE
TNS_4366_A,DUPLICATE
TNS_4367_V,DUPLICATE
TNS_4368_V,DUPLICATE
TNS_4369_V,DUPLICATE
TNS_4370_I,DUPLICATE
TNS_4371_V,DUPLICATE
TNS_4372_V,DUPLICATE
TNS_4373_V,DUPLICATE
TNS_4374_V,DUPLICATE
TNS_4375_V,DUPLICATE
TNS_4376_V,DUPLICATE
TNS_4377_V,DUPLICATE
TNS_4378_V,DUPLICATE
TNS_4379_V,DUPLICATE
TNS_4380_V,DUPLICATE
TNS_4381_V,DUPLICATE
TNS_4382_V,DUPLICATE
TNS_4383_V,DUPLICATE
TNS_4384_V,DUPLICATE
TNS_4385_V,DUPLICATE
TNS_4386_V,DUPLICATE
TNS_4387_V,DUPLICATE
TNS_4388_V,DUPLICATE
TNS_4389_V,DUPLICATE
TNS_4390_I,DUPLICATE
TNS_4391_V,DUPLICATE
TNS_4392_V,DUPLICATE
TNS_4393_V,DUPLICATE
TNS_4394_I,DUPLICATE
TNS_4395_I,DUPLICATE
TNS_4396_V,DUPLICATE
TNS_4397_V,DUPLICATE
TNS_4398_I,DUPLICATE
TNS_4399_I,DUPLICATE
TNS_4400_I,DUPLICATE
TNS_4401_I,DUPLICATE
TNS_4402_I,DUPLICATE
TNS_4403_I,DUPLICATE
TNS_4404_I,DUPLICATE
TNS_4405_V,DUPLICATE
TNS_4406_V,DUPLICATE
TNS_4407_V,DUPLICATE
TNS_4408_V,DUPLICATE
TNS_4409_V,DUPLICATE
TNS_4410_V,DUPLICATE
TNS_4411_V,DUPLICATE
TNS_4412_V,DUPLICATE
TNS_4413_V,DUPLICATE
TNS_4414_V,DUPLICATE
TNS_4415_V,DUPLICATE
TNS_4416_V,DUPLICATE
TNS_4417_V,DUPLICATE
TNS_4418_V,DUPLICATE
TNS_4419_V,DUPLICATE
TNS_4420_V,DUPLICATE
TNS_4421_V,DUPLICATE
TNS_4422_I,DUPLICATE
TNS_4423_I,DUPLICATE
TNS_4424_I,DUPLICATE
TNS_4425_I,DUPLICATE
TNS_4426_I,DUPLICATE
TNS_4427_I,DUPLICATE
TNS_4428_I,DUPLICATE
TNS_4429_I,DUPLICATE
TNS_4430_I,DUPLICATE
TNS_4431_I,DUPLICATE
TNS_4432_I,DUPLICATE
TNS_4433_I,DUPLICATE
TNS_4434_I,DUPLICATE
TNS_4435_I,DUPLICATE
TNS_4436_I,DUPLICATE
TNS_4437_I,DUPLICATE
TNS_4438_I,DUPLICATE
TNS_4439_I,DUPLICATE
TNS_4440_I,DUPLICATE
TNS_4441_I,DUPLICATE
TNS_4442_I,DUPLICATE
TNS_4443_I,DUPLICATE
TNS_4444_I,DUPLICATE
TNS_4445_I,DUPLICATE
TNS_4446_I,DUPLICATE
TNS_4447_I,DUPLICATE
TNS_4448_I,DUPLICATE
TNS_4449_I,DUPLICATE
TNS_4450_I,DUPLICATE
TNS_4451_I,DUPLICATE
TNS_4452_V,DUPLICATE
TNS_4453_V,DUPLICATE
TNS_4454_I,DUPLICATE
TNS_4455_I,DUPLICATE
TNS_4456_V,DUPLICATE
TNS_4457_V,DUPLICATE
TNS_4458_V,DUPLICATE
TNS_4459_V,DUPLICATE
TNS_4460_V,DUPLICATE
TNS_4461_V,DUPLICATE
TNS_4462_V,DUPLICATE
TNS_4463_V,DUPLICATE
TNS_4464_V,DUPLICATE
TNS_4465_V,DUPLICATE
TNS_4466_I,DUPLICATE
TNS_4467_I,DUPLICATE
TNS_4468_V,DUPLICATE
TNS_4469_V,DUPLICATE
TNS_4470_V,DUPLICATE
TNS_4471_V,DUPLICATE
TNS_4472_V,DUPLICATE
TNS_4473_V,DUPLICATE
TNS_4474_V,DUPLICATE
TNS_4475_V,DUPLICATE
TNS_4476_I,DUPLICATE
TNS_4477_V,DUPLICATE
TNS_4478_V,DUPLICATE
TNS_4479_V,DUPLICATE
TNS_4480_V,DUPLICATE
TNS_4481_V,DUPLICATE
TNS_4482_V,DUPLICATE
TNS_4483_V,DUPLICATE
TNS_4484_V,DUPLICATE
TNS_4485_V,DUPLICATE
TNS_4486_V,DUPLICATE
TNS_4487_V,DUPLICATE
TNS_4488_V,DUPLICATE
TNS_4489_V,DUPLICATE
TNS_4490_V,DUPLICATE
TNS_4491_V,DUPLICATE
TNS_4492_V,DUPLICATE
TNS_4493_V,DUPLICATE
TNS_4494_V,DUPLICATE
TNS_4495_V,DUPLICATE
TNS_4496_V,DUPLICATE
TNS_4497_V,DUPLICATE
TNS_4498_V,DUPLICATE
TNS_4499_V,DUPLICATE
TNS_4500_V,DUPLICATE
TNS_4501_V,DUPLICATE
TNS_4502_V,DUPLICATE
TNS_4503_V,DUPLICATE
TNS_4504_V,DUPLICATE
TNS_4505_V,DUPLICATE
TNS_4506_V,DUPLICATE
TNS_4507_V,DUPLICATE
TNS_4508_V,DUPLICATE
TNS_4509_V,DUPLICATE
TNS_4510_V,DUPLICATE
TNS_4511_V,DUPLICATE
TNS_4512_V,DUPLICATE
TNS_4513_V,DUPLICATE
TNS_4514_V,DUPLICATE
TNS_4515_V,DUPLICATE
TNS_4516_V,DUPLICATE
TNS_4517_V,DUPLICATE
TNS_4518_V,DUPLICATE
TNS_4519_V,DUPLICATE
TNS_4520_V,DUPLICATE
TNS_4521_V,DUPLICATE
TNS_4522_V,DUPLICATE
TNS_4523_V,DUPLICATE
TNS_4524_V,DUPLICATE
TNS_4525_V,DUPLICATE
TNS_4526_V,DUPLICATE
TNS_4527_V,DUPLICATE
TNS_4528_V,DUPLICATE
TNS_4529_V,DUPLICATE
TNS_4530_I,DUPLICATE
TNS_4531_I,DUPLICATE
TNS_4532_I,DUPLICATE
TNS_4533_I,DUPLICATE
TNS_4534_V,DUPLICATE
TNS_4535_I,DUPLICATE
TNS_4536_I,DUPLICATE
TNS_4537_I,DUPLICATE
TNS_4538_I,DUPLICATE
TNS_4539_I,DUPLICATE
TNS_4540_I,DUPLICATE
TNS_4541_I,DUPLICATE
TNS_4542_I,DUPLICATE
TNS_4543_I,DUPLICATE
TNS_4544_I,DUPLICATE
TNS_4545_I,DUPLICATE
TNS_4546_I,DUPLICATE
TNS_4547_I,DUPLICATE
TNS_4548_I,DUPLICATE
TNS_4549_I,DUPLICATE
TNS_4550_I,DUPLICATE
TNS_4551_I,DUPLICATE
TNS_4552_I,DUPLICATE
TNS_4553_I,DUPLICATE
TNS_4554_I,DUPLICATE
TNS_4555_I,DUPLICATE
TNS_4556_I,DUPLICATE
TNS_4557_I,DUPLICATE
TNS_4558_I,DUPLICATE
TNS_4559_I,DUPLICATE
TNS_4560_I,DUPLICATE
TNS_4561_I,DUPLICATE
TNS_4562_I,DUPLICATE
TNS_4563_I,DUPLICATE
TNS_4564_I,DUPLICATE
TNS_4565_I,DUPLICATE
TNS_4566_I,DUPLICATE
TNS_4567_I,DUPLICATE
TNS_4568_I,DUPLICATE
TNS_4569_I,DUPLICATE
TNS_4570_I,DUPLICATE
TNS_4571_I,DUPLICATE
TNS_4572_I,DUPLICATE
TNS_4573_I,DUPLICATE
TNS_4574_I,DUPLICATE
TNS_4575_I,DUPLICATE
TNS_4576_I,DUPLICATE
TNS_4577_I,DUPLICATE
TNS_4578_I,DUPLICATE
TNS_4579_I,DUPLICATE
TNS_4580_I,DUPLICATE
TNS_4581_I,DUPLICATE
TNS_4582_I,DUPLICATE
TNS_4583_I,DUPLICATE
TNS_4584_I,DUPLICATE
TNS_4585_I,DUPLICATE
TNS_4586_I,DUPLICATE
TNS_4587_I,DUPLICATE
TNS_4588_I,DUPLICATE
TNS_4589_I,DUPLICATE
TNS_4590_I,DUPLICATE
TNS_4591_I,DUPLICATE
TNS_4592_I,DUPLICATE
TNS_4593_I,DUPLICATE
TNS_4594_I,DUPLICATE
TNS_4595_I,DUPLICATE
TNS_4596_I,DUPLICATE
TNS_4597_I,DUPLICATE
TNS_4598_I,DUPLICATE
TNS_4599_I,DUPLICATE
TNS_4600_I,DUPLICATE
TNS_4601_I,DUPLICATE
TNS_4602_I,DUPLICATE
TNS_4603_I,DUPLICATE
TNS_4604_I,DUPLICATE
TNS_4605_I,DUPLICATE
TNS_4606_I,DUPLICATE
TNS_4607_I,DUPLICATE
TNS_4608_I,DUPLICATE
TNS_4609_I,DUPLICATE
TNS_4610_I,DUPLICATE
TNS_4611_I,DUPLICATE
TNS_4612_I,DUPLICATE
TNS_4613_I,DUPLICATE
TNS_4614_I,DUPLICATE
TNS_4615_I,DUPLICATE
TNS_4616_I,DUPLICATE
TNS_4617_I,DUPLICATE
TNS_4618_I,DUPLICATE
TNS_4619_I,DUPLICATE
TNS_4620_I,DUPLICATE
TNS_4621_I,DUPLICATE
TNS_4622_I,DUPLICATE
TNS_4623_V,DUPLICATE
TNS_4624_V,DUPLICATE
TNS_4625_V,DUPLICATE
TNS_4626_V,DUPLICATE
TNS_4627_V,DUPLICATE
TNS_4628_V,DUPLICATE
TNS_4629_V,DUPLICATE
TNS_4630_V,DUPLICATE
TNS_4631_V,DUPLICATE
TNS_4632_I,DUPLICATE
TNS_4633_V,DUPLICATE
TNS_4634_V,DUPLICATE
TNS_4635_V,DUPLICATE
TNS_4636_I,DUPLICATE
TNS_4637_I,DUPLICATE
TNS_4638_I,DUPLICATE
TNS_4639_I,DUPLICATE
TNS_4640_I,DUPLICATE
TNS_4641_V,DUPLICATE
TNS_4642_V,DUPLICATE
TNS_4643_V,DUPLICATE
TNS_4644_I,DUPLICATE
TNS_4645_I,DUPLICATE
TNS_4646_V,DUPLICATE
TNS_4647_V,DUPLICATE
TNS_4648_I,DUPLICATE
TNS_4649_I,DUPLICATE
TNS_4650_I,DUPLICATE
TNS_4651_I,DUPLICATE
TNS_4652_I,DUPLICATE
TNS_4653_I,DUPLICATE
TNS_4654_I,DUPLICATE
TNS_4655_I,DUPLICATE
TNS_4656_I,DUPLICATE
TNS_4657_I,DUPLICATE
TNS_4658_I,DUPLICATE
TNS_4659_I,DUPLICATE
TNS_4660_I,DUPLICATE
TNS_4661_I,DUPLICATE
TNS_4662_I,DUPLICATE
TNS_4663_I,DUPLICATE
TNS_4664_I,DUPLICATE
TNS_4665_I,DUPLICATE
TNS_4666_I,DUPLICATE
TNS_4667_I,DUPLICATE
TNS_4668_V,DUPLICATE
TNS_4669_V,DUPLICATE
TNS_4670_V,DUPLICATE
TNS_4671_I,DUPLICATE
TNS_4672_I,DUPLICATE
TNS_4673_I,DUPLICATE
TNS_4674_I,DUPLICATE
TNS_4675_V,DUPLICATE
TNS_4676_V,DUPLICATE
TNS_4677_V,DUPLICATE
TNS_4678_V,DUPLICATE
TNS_4679_V,DUPLICATE
TNS_4680_V,DUPLICATE
TNS_4681_V,DUPLICATE
TNS_4682_V,DUPLICATE
TNS_4683_V,DUPLICATE
TNS_4684_V,DUPLICATE
TNS_4685_V,DUPLICATE
TNS_4686_V,DUPLICATE
TNS_4687_V,DUPLICATE
TNS_4688_V,DUPLICATE
TNS_4689_V,DUPLICATE
TNS_4690_V,DUPLICATE
TNS_4691_V,DUPLICATE
TNS_4692_V,DUPLICATE
TNS_4693_V,DUPLICATE
TNS_4694_V,DUPLICATE
TNS_4695_V,DUPLICATE
TNS_4696_V,DUPLICATE
TNS_4697_V,DUPLICATE
TNS_4698_V,DUPLICATE
TNS_4699_V,DUPLICATE
TNS_4700_V,DUPLICATE
TNS_4701_V,DUPLICATE
TNS_4702_V,DUPLICATE
TNS_4703_V,DUPLICATE
TNS_4704_V,DUPLICATE
TNS_4705_V,DUPLICATE
TNS_4706_V,DUPLICATE
TNS_4707_V,DUPLICATE
TNS_4708_I,DUPLICATE
TNS_4709_I,DUPLICATE
TNS_4710_I,DUPLICATE
TNS_4711_I,DUPLICATE
TNS_4712_I,DUPLICATE
TNS_4713_I,DUPLICATE
TNS_4714_I,DUPLICATE
TNS_4715_I,DUPLICATE
TNS_4716_I,DUPLICATE
TNS_4717_I,DUPLICATE
TNS_4718_I,DUPLICATE
TNS_4719_I,DUPLICATE
TNS_4720_I,DUPLICATE
TNS_4721_I,DUPLICATE
TNS_4722_I,DUPLICATE
TNS_4723_I,DUPLICATE
TNS_4724_I,DUPLICATE
TNS_4725_I,DUPLICATE
TNS_4726_I,DUPLICATE
TNS_4727_I,DUPLICATE
TNS_4728_I,DUPLICATE
TNS_4729_I,DUPLICATE
TNS_4730_I,DUPLICATE
TNS_4731_I,DUPLICATE
TNS_4732_V,DUPLICATE
TNS_4733_V,DUPLICATE
TNS_4734_V,DUPLICATE
TNS_4735_V,DUPLICATE
TNS_4736_V,DUPLICATE
TNS_4737_V,DUPLICATE
TNS_4738_V,DUPLICATE
TNS_4739_V,DUPLICATE
TNS_4740_V,DUPLICATE
TNS_4741_V,DUPLICATE
TNS_4742_V,DUPLICATE
TNS_4743_V,DUPLICATE
TNS_4744_V,DUPLICATE
TNS_4745_V,DUPLICATE
TNS_4746_V,DUPLICATE
TNS_4747_V,DUPLICATE
TNS_4748_V,DUPLICATE
TNS_4749_V,DUPLICATE
TNS_4750_V,DUPLICATE
TNS_4751_V,DUPLICATE
TNS_4752_V,DUPLICATE
TNS_4753_V,DUPLICATE
TNS_4754_V,DUPLICATE
TNS_4755_V,DUPLICATE
TNS_4756_V,DUPLICATE
TNS_4757_V,DUPLICATE
TNS_4758_V,DUPLICATE
TNS_4759_V,DUPLICATE
TNS_4760_V,DUPLICATE
TNS_4761_V,DUPLICATE
TNS_4762_V,DUPLICATE
TNS_4763_V,DUPLICATE
TNS_4764_V,DUPLICATE
TNS_4765_V,DUPLICATE
TNS_4766_V,DUPLICATE
TNS_4767_V,DUPLICATE
TNS_4768_V,DUPLICATE
TNS_4769_V,DUPLICATE
TNS_4770_V,DUPLICATE
TNS_4771_V,DUPLICATE
TNS_4772_V,DUPLICATE
TNS_4773_V,DUPLICATE
TNS_4774_V,DUPLICATE
TNS_4775_V,DUPLICATE
TNS_4776_V,DUPLICATE
TNS_4777_V,DUPLICATE
TNS_4778_V,DUPLICATE
TNS_4779_V,DUPLICATE
TNS_4780_V,DUPLICATE
TNS_4781_V,DUPLICATE
TNS_4782_V,DUPLICATE
TNS_4783_V,DUPLICATE
TNS_4784_V,DUPLICATE
TNS_4785_V,DUPLICATE
TNS_4786_V,DUPLICATE
TNS_4787_I,DUPLICATE
TNS_4788_I,DUPLICATE
TNS_4789_I,DUPLICATE
TNS_4790_I,DUPLICATE
TNS_4791_I,DUPLICATE
TNS_4792_I,DUPLICATE
TNS_4793_I,DUPLICATE
TNS_4794_I,DUPLICATE
TNS_4795_I,DUPLICATE
TNS_4796_I,DUPLICATE
TNS_4797_I,DUPLICATE
TNS_4798_I,DUPLICATE
TNS_4799_I,DUPLICATE
TNS_4800_I,DUPLICATE
TNS_4801_I,DUPLICATE
TNS_4802_I,DUPLICATE
TNS_4803_I,DUPLICATE
TNS_4804_I,DUPLICATE
TNS_4805_V,DUPLICATE
TNS_4806_V,DUPLICATE
TNS_4807_V,DUPLICATE
TNS_4808_V,DUPLICATE
TNS_4809_V,DUPLICATE
TNS_4810_I,DUPLICATE
TNS_4811_I,DUPLICATE
TNS_4812_I,DUPLICATE
TNS_4813_I,DUPLICATE
TNS_4814_I,DUPLICATE
TNS_4815_I,DUPLICATE
TNS_4816_I,DUPLICATE
TNS_4817_I,DUPLICATE
TNS_4818_I,DUPLICATE
TNS_4819_I,DUPLICATE
TNS_4820_I,DUPLICATE
TNS_4821_I,DUPLICATE
TNS_4822_I,DUPLICATE
TNS_4823_I,DUPLICATE
TNS_4824_V,DUPLICATE
TNS_4825_I,DUPLICATE
TNS_4826_I,DUPLICATE
TNS_4827_I,DUPLICATE
TNS_4828_I,DUPLICATE
TNS_4829_I,DUPLICATE
TNS_4830_I,DUPLICATE
TNS_4831_I,DUPLICATE
TNS_4832_I,DUPLICATE
TNS_4833_I,DUPLICATE
TNS_4834_I,DUPLICATE
TNS_4835_I,DUPLICATE
TNS_4836_I,DUPLICATE
TNS_4837_I,DUPLICATE
TNS_4838_I,DUPLICATE
TNS_4839_I,DUPLICATE
TNS_4840_I,DUPLICATE
TNS_4841_I,DUPLICATE
TNS_4842_I,DUPLICATE
TNS_4843_I,DUPLICATE
TNS_4844_I,DUPLICATE
TNS_4845_I,DUPLICATE
TNS_4846_I,DUPLICATE
TNS_4847_I,DUPLICATE
TNS_4848_I,DUPLICATE
TNS_4849_V,DUPLICATE
TNS_4850_I,DUPLICATE
TNS_4851_I,DUPLICATE
TNS_4852_I,DUPLICATE
TNS_4853_I,DUPLICATE
TNS_4854_I,DUPLICATE
TNS_4855_V,DUPLICATE
